Time,BEN,CH4,CO,EBE,NMHC,NO,NO2,NOx,O3,PM10,PM25,SO2,TCH,TOL
2001-03-01 19:00:00+00:00,11.0,,2.0,6.0,,233.0,60.0,416.0,7.0,40.0,,15.0,,25.0
2001-03-01 20:00:00+00:00,13.0,,2.0,8.0,,294.0,54.0,505.0,7.0,61.0,,19.0,,32.0
2001-03-01 21:00:00+00:00,14.0,,3.0,9.0,,353.0,60.0,602.0,7.0,94.0,,24.0,,38.0
2001-03-01 22:00:00+00:00,13.0,,2.0,9.0,,227.0,61.0,408.0,7.0,60.0,,18.0,,39.0
2001-03-01 23:00:00+00:00,10.0,,1.0,7.0,,179.0,60.0,334.0,7.0,25.0,,23.0,,31.0
2001-03-02 00:00:00+00:00,8.0,,1.0,5.0,,113.0,64.0,237.0,7.0,26.0,,24.0,,26.0
2001-03-02 01:00:00+00:00,6.0,,1.0,4.0,,77.0,58.0,176.0,7.0,19.0,,20.0,,24.0
2001-03-02 02:00:00+00:00,5.0,,1.0,3.0,,89.0,52.0,188.0,7.0,22.0,,15.0,,19.0
2001-03-02 03:00:00+00:00,5.0,,1.0,3.0,,86.0,50.0,181.0,8.0,28.0,,12.0,,18.0
2001-03-02 04:00:00+00:00,2.0,,0.0,2.0,,32.0,52.0,100.0,10.0,23.0,,8.0,,11.0
2001-03-02 05:00:00+00:00,1.0,,0.0,1.0,,25.0,38.0,75.0,17.0,14.0,,8.0,,6.0
2001-03-02 06:00:00+00:00,2.0,,0.0,1.0,,68.0,42.0,147.0,11.0,16.0,,9.0,,5.0
2001-03-02 07:00:00+00:00,4.0,,1.0,3.0,,85.0,42.0,172.0,12.0,26.0,,10.0,,10.0
2001-03-02 08:00:00+00:00,6.0,,1.0,4.0,,121.0,51.0,237.0,12.0,20.0,,11.0,,14.0
2001-03-02 09:00:00+00:00,8.0,,1.0,5.0,,166.0,58.0,313.0,10.0,41.0,,12.0,,20.0
2001-03-02 10:00:00+00:00,8.0,,1.0,6.0,,153.0,55.0,289.0,10.0,44.0,,12.0,,23.0
2001-03-02 11:00:00+00:00,6.0,,0.0,5.0,,81.0,42.0,166.0,19.0,34.0,,11.0,,17.0
2001-03-02 12:00:00+00:00,4.0,,0.0,3.0,,58.0,39.0,128.0,25.0,14.0,,11.0,,12.0
2001-03-02 13:00:00+00:00,5.0,,1.0,3.0,,76.0,42.0,159.0,26.0,12.0,,11.0,,13.0
2001-03-02 14:00:00+00:00,7.0,,1.0,4.0,,90.0,46.0,184.0,24.0,18.0,,11.0,,17.0
2001-03-02 15:00:00+00:00,8.0,,1.0,4.0,,99.0,48.0,200.0,22.0,17.0,,12.0,,19.0
2001-03-02 16:00:00+00:00,6.0,,1.0,3.0,,79.0,47.0,168.0,25.0,17.0,,11.0,,15.0
2001-03-02 17:00:00+00:00,6.0,,1.0,3.0,,74.0,49.0,164.0,23.0,10.0,,11.0,,14.0
2001-03-02 18:00:00+00:00,7.0,,1.0,4.0,,93.0,50.0,193.0,22.0,14.0,,12.0,,16.0
2001-03-02 19:00:00+00:00,6.0,,1.0,3.0,,78.0,46.0,165.0,24.0,13.0,,10.0,,16.0
2001-03-02 20:00:00+00:00,6.0,,1.0,3.0,,73.0,46.0,158.0,24.0,15.0,,11.0,,15.0
2001-03-02 21:00:00+00:00,6.0,,1.0,3.0,,69.0,46.0,151.0,25.0,11.0,,10.0,,14.0
2001-03-02 22:00:00+00:00,5.0,,0.0,3.0,,49.0,44.0,119.0,31.0,9.0,,10.0,,11.0
2001-03-02 23:00:00+00:00,3.0,,0.0,2.0,,42.0,41.0,104.0,33.0,17.0,,8.0,,8.0
2001-03-03 00:00:00+00:00,4.0,,0.0,2.0,,47.0,44.0,117.0,30.0,19.0,,8.0,,9.0
2001-03-03 01:00:00+00:00,4.0,,0.0,2.0,,43.0,41.0,106.0,32.0,12.0,,7.0,,9.0
2001-03-03 02:00:00+00:00,3.0,,0.0,1.0,,38.0,38.0,96.0,34.0,16.0,,7.0,,7.0
2001-03-03 03:00:00+00:00,2.0,,0.0,1.0,,32.0,36.0,85.0,35.0,7.0,,6.0,,6.0
2001-03-03 04:00:00+00:00,4.0,,0.0,2.0,,39.0,38.0,98.0,34.0,4.0,,6.0,,8.0
2001-03-03 05:00:00+00:00,2.0,,0.0,1.0,,40.0,41.0,103.0,30.0,12.0,,6.0,,4.0
2001-03-03 06:00:00+00:00,3.0,,0.0,1.0,,52.0,43.0,122.0,27.0,11.0,,6.0,,6.0
2001-03-03 07:00:00+00:00,3.0,,0.0,1.0,,41.0,54.0,117.0,21.0,14.0,,6.0,,6.0
2001-03-03 08:00:00+00:00,3.0,,0.0,1.0,,60.0,59.0,150.0,18.0,16.0,,6.0,,7.0
2001-03-03 09:00:00+00:00,3.0,,0.0,2.0,,51.0,50.0,128.0,26.0,16.0,,7.0,,8.0
2001-03-03 10:00:00+00:00,5.0,,1.0,3.0,,62.0,51.0,146.0,25.0,23.0,,8.0,,12.0
2001-03-03 11:00:00+00:00,4.0,,1.0,2.0,,71.0,49.0,157.0,24.0,27.0,,8.0,,11.0
2001-03-03 12:00:00+00:00,6.0,,1.0,3.0,,75.0,45.0,160.0,25.0,25.0,,9.0,,15.0
2001-03-03 13:00:00+00:00,5.0,,1.0,3.0,,73.0,40.0,152.0,26.0,14.0,,10.0,,12.0
2001-03-03 14:00:00+00:00,6.0,,1.0,3.0,,76.0,44.0,160.0,27.0,14.0,,11.0,,14.0
2001-03-03 15:00:00+00:00,4.0,,0.0,2.0,,45.0,34.0,103.0,37.0,22.0,,13.0,,10.0
2001-03-03 16:00:00+00:00,2.0,,0.0,1.0,,37.0,29.0,86.0,42.0,16.0,,14.0,,6.0
2001-03-03 17:00:00+00:00,3.0,,0.0,2.0,,48.0,37.0,111.0,37.0,16.0,,14.0,,8.0
2001-03-03 18:00:00+00:00,4.0,,0.0,2.0,,60.0,47.0,139.0,29.0,20.0,,12.0,,10.0
2001-03-03 19:00:00+00:00,5.0,,1.0,2.0,,63.0,49.0,146.0,26.0,19.0,,11.0,,11.0
2001-03-03 20:00:00+00:00,6.0,,1.0,3.0,,74.0,53.0,167.0,24.0,25.0,,11.0,,13.0
2001-03-03 21:00:00+00:00,5.0,,0.0,3.0,,57.0,46.0,133.0,28.0,25.0,,9.0,,11.0
2001-03-03 22:00:00+00:00,4.0,,0.0,2.0,,33.0,33.0,84.0,38.0,19.0,,8.0,,9.0
2001-03-03 23:00:00+00:00,3.0,,0.0,1.0,,27.0,32.0,74.0,42.0,7.0,,7.0,,6.0
2001-03-04 00:00:00+00:00,4.0,,0.0,2.0,,40.0,42.0,103.0,35.0,17.0,,8.0,,9.0
2001-03-04 01:00:00+00:00,4.0,,0.0,2.0,,43.0,44.0,110.0,29.0,23.0,,7.0,,9.0
2001-03-04 02:00:00+00:00,3.0,,0.0,2.0,,48.0,42.0,114.0,24.0,21.0,,6.0,,8.0
2001-03-04 03:00:00+00:00,2.0,,0.0,1.0,,46.0,38.0,109.0,26.0,13.0,,6.0,,7.0
2001-03-04 04:00:00+00:00,3.0,,0.0,2.0,,57.0,40.0,128.0,24.0,18.0,,6.0,,7.0
2001-03-04 05:00:00+00:00,2.0,,0.0,1.0,,35.0,39.0,92.0,24.0,15.0,,5.0,,6.0
2001-03-04 06:00:00+00:00,1.0,,0.0,1.0,,37.0,33.0,90.0,32.0,16.0,,5.0,,4.0
2001-03-04 07:00:00+00:00,2.0,,0.0,1.0,,24.0,38.0,75.0,29.0,13.0,,4.0,,5.0
2001-03-04 08:00:00+00:00,1.0,,0.0,1.0,,21.0,35.0,67.0,31.0,8.0,,4.0,,4.0
2001-03-04 09:00:00+00:00,2.0,,0.0,1.0,,17.0,27.0,53.0,36.0,8.0,,4.0,,4.0
2001-03-04 10:00:00+00:00,2.0,,0.0,1.0,,35.0,42.0,96.0,29.0,13.0,,6.0,,5.0
2001-03-04 11:00:00+00:00,3.0,,0.0,1.0,,37.0,43.0,100.0,28.0,30.0,,6.0,,7.0
2001-03-04 12:00:00+00:00,4.0,,1.0,2.0,,50.0,45.0,121.0,25.0,32.0,,7.0,,9.0
2001-03-04 13:00:00+00:00,4.0,,0.0,2.0,,47.0,34.0,106.0,31.0,25.0,,7.0,,10.0
2001-03-04 14:00:00+00:00,6.0,,0.0,3.0,,55.0,29.0,114.0,34.0,22.0,,7.0,,12.0
2001-03-04 15:00:00+00:00,3.0,,0.0,2.0,,34.0,26.0,78.0,34.0,20.0,,6.0,,8.0
2001-03-04 16:00:00+00:00,3.0,,0.0,1.0,,43.0,32.0,98.0,30.0,13.0,,7.0,,7.0
2001-03-04 17:00:00+00:00,4.0,,0.0,2.0,,47.0,43.0,114.0,29.0,6.0,,7.0,,9.0
2001-03-04 18:00:00+00:00,5.0,,1.0,2.0,,73.0,54.0,165.0,21.0,10.0,,8.0,,11.0
2001-03-04 19:00:00+00:00,7.0,,1.0,3.0,,90.0,61.0,199.0,13.0,18.0,,9.0,,14.0
2001-03-04 20:00:00+00:00,6.0,,1.0,3.0,,109.0,56.0,222.0,10.0,27.0,,8.0,,15.0
2001-03-04 21:00:00+00:00,6.0,,1.0,3.0,,75.0,51.0,165.0,13.0,19.0,,7.0,,13.0
2001-03-04 22:00:00+00:00,5.0,,1.0,3.0,,60.0,51.0,144.0,18.0,11.0,,6.0,,12.0
2001-03-04 23:00:00+00:00,3.0,,0.0,2.0,,41.0,46.0,109.0,18.0,12.0,,5.0,,9.0
2001-03-05 00:00:00+00:00,6.0,,0.0,2.0,,49.0,50.0,125.0,13.0,19.0,,5.0,,11.0
2001-03-05 01:00:00+00:00,3.0,,0.0,2.0,,21.0,39.0,70.0,25.0,11.0,,5.0,,9.0
2001-03-05 02:00:00+00:00,1.0,,0.0,1.0,,19.0,25.0,54.0,36.0,3.0,,4.0,,4.0
2001-03-05 03:00:00+00:00,1.0,,0.0,0.0,,6.0,17.0,26.0,42.0,3.0,,4.0,,3.0
2001-03-05 04:00:00+00:00,1.0,,0.0,0.0,,6.0,18.0,27.0,41.0,2.0,,4.0,,3.0
2001-03-05 05:00:00+00:00,1.0,,0.0,0.0,,6.0,20.0,29.0,41.0,4.0,,4.0,,2.0
2001-03-05 06:00:00+00:00,1.0,,0.0,1.0,,40.0,37.0,98.0,28.0,6.0,,5.0,,3.0
2001-03-05 07:00:00+00:00,3.0,,1.0,2.0,,117.0,55.0,234.0,13.0,19.0,,8.0,,8.0
2001-03-05 08:00:00+00:00,9.0,,2.0,4.0,,201.0,51.0,360.0,10.0,41.0,,12.0,,20.0
2001-03-05 09:00:00+00:00,12.0,,2.0,6.0,,192.0,59.0,354.0,9.0,57.0,,11.0,,24.0
2001-03-05 10:00:00+00:00,10.0,,1.0,5.0,,135.0,54.0,260.0,13.0,52.0,,10.0,,24.0
2001-03-05 11:00:00+00:00,8.0,,1.0,4.0,,118.0,53.0,233.0,17.0,65.0,,10.0,,18.0
2001-03-05 12:00:00+00:00,7.0,,1.0,4.0,,93.0,50.0,194.0,20.0,55.0,,12.0,,17.0
2001-03-05 13:00:00+00:00,8.0,,1.0,4.0,,119.0,51.0,233.0,16.0,58.0,,12.0,,19.0
2001-03-05 14:00:00+00:00,10.0,,1.0,5.0,,139.0,48.0,261.0,16.0,48.0,,12.0,,23.0
2001-03-05 15:00:00+00:00,7.0,,1.0,5.0,,85.0,51.0,182.0,20.0,40.0,,12.0,,20.0
2001-03-05 16:00:00+00:00,6.0,,1.0,4.0,,79.0,48.0,170.0,20.0,43.0,,13.0,,17.0
2001-03-05 17:00:00+00:00,7.0,,1.0,4.0,,127.0,56.0,251.0,14.0,39.0,,14.0,,16.0
2001-03-05 18:00:00+00:00,10.0,,1.0,5.0,,151.0,55.0,287.0,10.0,61.0,,17.0,,22.0
2001-03-05 19:00:00+00:00,12.0,,2.0,6.0,,155.0,61.0,299.0,9.0,51.0,,18.0,,27.0
2001-03-05 20:00:00+00:00,12.0,,1.0,6.0,,131.0,58.0,259.0,10.0,48.0,,16.0,,26.0
2001-03-05 21:00:00+00:00,9.0,,1.0,5.0,,114.0,50.0,224.0,10.0,51.0,,14.0,,21.0
2001-03-05 22:00:00+00:00,6.0,,0.0,4.0,,78.0,44.0,164.0,12.0,36.0,,11.0,,14.0
2001-03-05 23:00:00+00:00,4.0,,0.0,2.0,,42.0,41.0,106.0,13.0,24.0,,9.0,,10.0
2001-03-06 00:00:00+00:00,3.0,,0.0,2.0,,30.0,36.0,83.0,16.0,19.0,,9.0,,7.0
2001-03-06 01:00:00+00:00,2.0,,0.0,1.0,,26.0,34.0,74.0,16.0,18.0,,8.0,,5.0
2001-03-06 02:00:00+00:00,2.0,,0.0,1.0,,17.0,26.0,53.0,23.0,11.0,,8.0,,5.0
2001-03-06 03:00:00+00:00,2.0,,0.0,1.0,,12.0,25.0,44.0,24.0,11.0,,8.0,,5.0
2001-03-06 04:00:00+00:00,1.0,,0.0,1.0,,7.0,22.0,33.0,26.0,8.0,,7.0,,4.0
2001-03-06 05:00:00+00:00,0.0,,0.0,1.0,,9.0,24.0,39.0,26.0,11.0,,7.0,,2.0
2001-03-06 06:00:00+00:00,0.0,,0.0,1.0,,46.0,38.0,109.0,13.0,23.0,,8.0,,1.0
2001-03-06 07:00:00+00:00,0.0,,1.0,1.0,,171.0,34.0,297.0,8.0,53.0,,13.0,,1.0
2001-03-06 08:00:00+00:00,0.0,,2.0,1.0,,284.0,23.0,459.0,8.0,85.0,,19.0,,1.0
2001-03-06 09:00:00+00:00,0.0,,,1.0,,252.0,30.0,416.0,7.0,94.0,,19.0,,1.0
2001-03-06 10:00:00+00:00,11.0,,1.0,6.0,,234.0,41.0,399.0,5.0,91.0,,21.0,,27.0
2001-03-06 11:00:00+00:00,10.0,,1.0,5.0,,136.0,42.0,250.0,8.0,74.0,,24.0,,24.0
2001-03-06 12:00:00+00:00,6.0,,0.0,4.0,,91.0,37.0,175.0,14.0,56.0,,25.0,,16.0
2001-03-06 13:00:00+00:00,6.0,,0.0,3.0,,58.0,27.0,116.0,26.0,33.0,,20.0,,14.0
2001-03-06 14:00:00+00:00,6.0,,1.0,3.0,,81.0,29.0,153.0,23.0,37.0,,19.0,,14.0
2001-03-06 15:00:00+00:00,7.0,,0.0,3.0,,88.0,26.0,161.0,19.0,41.0,,17.0,,15.0
2001-03-06 16:00:00+00:00,6.0,,1.0,3.0,,97.0,29.0,178.0,18.0,43.0,,17.0,,15.0
2001-03-06 17:00:00+00:00,6.0,,0.0,4.0,,86.0,31.0,163.0,18.0,50.0,,16.0,,17.0
2001-03-06 18:00:00+00:00,6.0,,1.0,3.0,,85.0,39.0,169.0,15.0,49.0,,15.0,,14.0
2001-03-06 19:00:00+00:00,10.0,,1.0,5.0,,130.0,44.0,243.0,10.0,70.0,,12.0,,22.0
2001-03-06 20:00:00+00:00,13.0,,2.0,6.0,,187.0,42.0,329.0,8.0,28.0,,13.0,,29.0
2001-03-06 21:00:00+00:00,11.0,,1.0,6.0,,154.0,33.0,269.0,6.0,37.0,,11.0,,26.0
2001-03-06 22:00:00+00:00,7.0,,0.0,5.0,,87.0,38.0,172.0,7.0,24.0,,9.0,,17.0
2001-03-06 23:00:00+00:00,4.0,,0.0,3.0,,51.0,40.0,117.0,12.0,27.0,,8.0,,11.0
2001-03-07 00:00:00+00:00,3.0,,0.0,2.0,,58.0,36.0,125.0,11.0,26.0,,7.0,,8.0
2001-03-07 01:00:00+00:00,3.0,,0.0,2.0,,35.0,29.0,83.0,16.0,15.0,,6.0,,8.0
2001-03-07 02:00:00+00:00,2.0,,0.0,1.0,,26.0,27.0,66.0,16.0,12.0,,5.0,,6.0
2001-03-07 03:00:00+00:00,1.0,,0.0,1.0,,16.0,25.0,48.0,19.0,5.0,,5.0,,4.0
2001-03-07 04:00:00+00:00,1.0,,0.0,1.0,,6.0,23.0,33.0,25.0,4.0,,5.0,,4.0
2001-03-07 05:00:00+00:00,1.0,,0.0,1.0,,14.0,36.0,58.0,18.0,6.0,,5.0,,4.0
2001-03-07 06:00:00+00:00,2.0,,0.0,1.0,,55.0,37.0,120.0,12.0,19.0,,6.0,,5.0
2001-03-07 07:00:00+00:00,4.0,,1.0,2.0,,156.0,38.0,278.0,6.0,36.0,,9.0,,9.0
2001-03-07 08:00:00+00:00,9.0,,2.0,4.0,,222.0,32.0,373.0,6.0,49.0,,12.0,,20.0
2001-03-07 09:00:00+00:00,11.0,,2.0,5.0,,198.0,43.0,347.0,7.0,56.0,,12.0,,23.0
2001-03-07 10:00:00+00:00,10.0,,1.0,5.0,,182.0,49.0,327.0,9.0,94.0,,14.0,,24.0
2001-03-07 11:00:00+00:00,11.0,,1.0,6.0,,150.0,51.0,280.0,7.0,91.0,,12.0,,25.0
2001-03-07 12:00:00+00:00,10.0,,1.0,6.0,,162.0,48.0,296.0,7.0,91.0,,12.0,,26.0
2001-03-07 13:00:00+00:00,7.0,,1.0,4.0,,99.0,45.0,197.0,14.0,46.0,,12.0,,21.0
2001-03-07 14:00:00+00:00,9.0,,1.0,5.0,,127.0,49.0,244.0,10.0,61.0,,14.0,,22.0
2001-03-07 15:00:00+00:00,10.0,,1.0,6.0,,112.0,42.0,214.0,12.0,65.0,,12.0,,26.0
2001-03-07 16:00:00+00:00,7.0,,1.0,5.0,,100.0,43.0,196.0,13.0,57.0,,12.0,,20.0
2001-03-07 17:00:00+00:00,8.0,,1.0,5.0,,100.0,44.0,197.0,12.0,53.0,,16.0,,19.0
2001-03-07 18:00:00+00:00,8.0,,1.0,5.0,,119.0,49.0,232.0,9.0,67.0,,15.0,,21.0
2001-03-07 19:00:00+00:00,13.0,,1.0,7.0,,106.0,56.0,219.0,14.0,18.0,,12.0,,28.0
2001-03-07 20:00:00+00:00,11.0,,2.0,5.0,,167.0,66.0,323.0,6.0,17.0,,15.0,,24.0
2001-03-07 21:00:00+00:00,10.0,,1.0,6.0,,159.0,60.0,303.0,6.0,25.0,,13.0,,24.0
2001-03-07 22:00:00+00:00,7.0,,0.0,4.0,,72.0,52.0,162.0,15.0,22.0,,9.0,,18.0
2001-03-07 23:00:00+00:00,4.0,,0.0,2.0,,59.0,48.0,139.0,16.0,21.0,,8.0,,11.0
2001-03-08 00:00:00+00:00,3.0,,0.0,2.0,,41.0,41.0,104.0,20.0,18.0,,7.0,,8.0
2001-03-08 01:00:00+00:00,2.0,,0.0,1.0,,23.0,33.0,68.0,27.0,12.0,,6.0,,7.0
2001-03-08 02:00:00+00:00,1.0,,0.0,1.0,,16.0,23.0,48.0,35.0,5.0,,5.0,,4.0
2001-03-08 03:00:00+00:00,1.0,,0.0,0.0,,9.0,18.0,32.0,43.0,5.0,,5.0,,3.0
2001-03-08 04:00:00+00:00,0.0,,0.0,0.0,,5.0,14.0,21.0,49.0,8.0,,4.0,,2.0
2001-03-08 05:00:00+00:00,0.0,,0.0,0.0,,8.0,16.0,29.0,46.0,5.0,,4.0,,2.0
2001-03-08 06:00:00+00:00,1.0,,0.0,0.0,,35.0,37.0,90.0,32.0,9.0,,5.0,,2.0
2001-03-08 07:00:00+00:00,3.0,,1.0,1.0,,113.0,60.0,234.0,14.0,23.0,,9.0,,6.0
2001-03-08 08:00:00+00:00,8.0,,1.0,4.0,,160.0,66.0,311.0,10.0,57.0,,12.0,,16.0
2001-03-08 09:00:00+00:00,10.0,,1.0,5.0,,147.0,67.0,293.0,14.0,68.0,,13.0,,22.0
2001-03-08 10:00:00+00:00,6.0,,1.0,3.0,,93.0,56.0,198.0,22.0,59.0,,12.0,,16.0
2001-03-08 11:00:00+00:00,6.0,,1.0,3.0,,90.0,54.0,192.0,22.0,47.0,,12.0,,15.0
2001-03-08 12:00:00+00:00,8.0,,1.0,4.0,,94.0,48.0,193.0,23.0,43.0,,12.0,,17.0
2001-03-08 13:00:00+00:00,7.0,,1.0,3.0,,94.0,47.0,191.0,25.0,38.0,,14.0,,15.0
2001-03-08 14:00:00+00:00,7.0,,1.0,3.0,,98.0,44.0,195.0,26.0,35.0,,14.0,,16.0
2001-03-08 15:00:00+00:00,6.0,,0.0,3.0,,93.0,47.0,189.0,29.0,32.0,,14.0,,13.0
2001-03-08 16:00:00+00:00,5.0,,1.0,2.0,,84.0,47.0,176.0,24.0,27.0,,12.0,,12.0
2001-03-08 17:00:00+00:00,7.0,,1.0,3.0,,102.0,51.0,208.0,21.0,35.0,,13.0,,16.0
2001-03-08 18:00:00+00:00,8.0,,1.0,4.0,,91.0,53.0,193.0,19.0,32.0,,11.0,,17.0
2001-03-08 19:00:00+00:00,8.0,,1.0,4.0,,103.0,62.0,220.0,16.0,33.0,,10.0,,16.0
2001-03-08 20:00:00+00:00,8.0,,1.0,4.0,,105.0,56.0,216.0,14.0,34.0,,10.0,,17.0
2001-03-08 21:00:00+00:00,7.0,,1.0,4.0,,111.0,54.0,224.0,13.0,31.0,,10.0,,16.0
2001-03-08 22:00:00+00:00,6.0,,0.0,3.0,,75.0,44.0,159.0,18.0,22.0,,8.0,,14.0
2001-03-08 23:00:00+00:00,3.0,,0.0,2.0,,45.0,39.0,109.0,22.0,13.0,,6.0,,8.0
2001-03-09 00:00:00+00:00,3.0,,0.0,1.0,,31.0,32.0,79.0,30.0,5.0,,5.0,,7.0
2001-03-09 01:00:00+00:00,2.0,,0.0,1.0,,21.0,26.0,58.0,34.0,7.0,,5.0,,5.0
2001-03-09 02:00:00+00:00,1.0,,0.0,1.0,,17.0,22.0,48.0,36.0,12.0,,5.0,,4.0
2001-03-09 03:00:00+00:00,1.0,,0.0,0.0,,14.0,22.0,43.0,35.0,10.0,,4.0,,3.0
2001-03-09 04:00:00+00:00,1.0,,0.0,0.0,,11.0,17.0,34.0,37.0,8.0,,4.0,,3.0
2001-03-09 05:00:00+00:00,1.0,,0.0,0.0,,13.0,17.0,37.0,36.0,8.0,,4.0,,2.0
2001-03-09 06:00:00+00:00,1.0,,0.0,0.0,,36.0,32.0,88.0,25.0,18.0,,5.0,,3.0
2001-03-09 07:00:00+00:00,3.0,,1.0,1.0,,107.0,42.0,206.0,13.0,35.0,,8.0,,6.0
2001-03-09 08:00:00+00:00,7.0,,1.0,3.0,,138.0,44.0,255.0,10.0,53.0,,10.0,,14.0
2001-03-09 09:00:00+00:00,9.0,,1.0,4.0,,153.0,41.0,276.0,11.0,59.0,,12.0,,18.0
2001-03-09 10:00:00+00:00,7.0,,1.0,4.0,,128.0,41.0,238.0,13.0,57.0,,12.0,,17.0
2001-03-09 11:00:00+00:00,7.0,,1.0,3.0,,103.0,36.0,194.0,18.0,48.0,,12.0,,15.0
2001-03-09 12:00:00+00:00,8.0,,1.0,4.0,,103.0,33.0,191.0,18.0,45.0,,13.0,,17.0
2001-03-09 13:00:00+00:00,7.0,,1.0,3.0,,101.0,31.0,185.0,18.0,39.0,,13.0,,15.0
2001-03-09 14:00:00+00:00,8.0,,1.0,4.0,,110.0,31.0,199.0,18.0,38.0,,13.0,,17.0
2001-03-09 15:00:00+00:00,9.0,,1.0,4.0,,120.0,32.0,216.0,16.0,37.0,,13.0,,20.0
2001-03-09 16:00:00+00:00,7.0,,1.0,4.0,,106.0,33.0,195.0,17.0,44.0,,13.0,,17.0
2001-03-09 17:00:00+00:00,8.0,,1.0,4.0,,110.0,37.0,206.0,15.0,43.0,,13.0,,19.0
2001-03-09 18:00:00+00:00,7.0,,1.0,4.0,,110.0,39.0,208.0,11.0,51.0,,12.0,,17.0
2001-03-09 19:00:00+00:00,8.0,,1.0,4.0,,122.0,44.0,231.0,9.0,50.0,,11.0,,19.0
2001-03-09 20:00:00+00:00,9.0,,1.0,4.0,,153.0,37.0,272.0,9.0,47.0,,12.0,,20.0
2001-03-09 21:00:00+00:00,8.0,,1.0,4.0,,96.0,39.0,186.0,10.0,39.0,,10.0,,18.0
2001-03-09 22:00:00+00:00,7.0,,1.0,3.0,,100.0,35.0,189.0,11.0,40.0,,9.0,,15.0
2001-03-09 23:00:00+00:00,6.0,,1.0,3.0,,67.0,32.0,135.0,15.0,30.0,,8.0,,14.0
2001-03-10 00:00:00+00:00,5.0,,0.0,2.0,,62.0,31.0,126.0,15.0,21.0,,7.0,,11.0
2001-03-10 01:00:00+00:00,4.0,,0.0,2.0,,59.0,31.0,121.0,13.0,22.0,,7.0,,10.0
2001-03-10 02:00:00+00:00,3.0,,0.0,2.0,,53.0,26.0,107.0,16.0,20.0,,6.0,,8.0
2001-03-10 03:00:00+00:00,2.0,,0.0,1.0,,50.0,22.0,98.0,15.0,16.0,,6.0,,6.0
2001-03-10 04:00:00+00:00,2.0,,0.0,1.0,,39.0,18.0,78.0,17.0,12.0,,5.0,,6.0
2001-03-10 05:00:00+00:00,1.0,,0.0,1.0,,36.0,17.0,71.0,17.0,14.0,,5.0,,4.0
2001-03-10 06:00:00+00:00,1.0,,0.0,1.0,,32.0,17.0,66.0,17.0,12.0,,5.0,,4.0
2001-03-10 07:00:00+00:00,2.0,,0.0,1.0,,45.0,19.0,88.0,14.0,13.0,,5.0,,5.0
2001-03-12 08:00:00+00:00,,,2.0,,,381.0,75.0,660.0,,,,15.0,,
2001-03-12 09:00:00+00:00,,,1.0,,,227.0,35.0,383.0,6.0,,,12.0,,
2001-03-12 10:00:00+00:00,,,1.0,,,136.0,37.0,246.0,10.0,49.0,,11.0,,
2001-03-12 11:00:00+00:00,,,1.0,,,102.0,39.0,196.0,12.0,29.0,,12.0,,
2001-03-12 12:00:00+00:00,,,0.0,,,96.0,37.0,183.0,13.0,43.0,,11.0,,
2001-03-12 13:00:00+00:00,,,1.0,,,113.0,39.0,212.0,10.0,36.0,,10.0,,
2001-03-12 14:00:00+00:00,,,1.0,,,166.0,50.0,303.0,9.0,35.0,,14.0,,
2001-03-12 15:00:00+00:00,,,1.0,,,121.0,52.0,237.0,10.0,36.0,,12.0,,
2001-03-12 16:00:00+00:00,,,1.0,,,123.0,60.0,249.0,10.0,12.0,,14.0,,
2001-03-12 17:00:00+00:00,,,1.0,,,144.0,69.0,290.0,11.0,27.0,,15.0,,
2001-03-12 18:00:00+00:00,,,1.0,,,175.0,72.0,340.0,9.0,36.0,,18.0,,
2001-03-12 19:00:00+00:00,,,1.0,,,40.0,68.0,129.0,17.0,7.0,,26.0,,
2001-03-12 20:00:00+00:00,,,0.0,,,25.0,62.0,100.0,25.0,10.0,,27.0,,
2001-03-12 21:00:00+00:00,,,0.0,,,24.0,60.0,97.0,26.0,6.0,,23.0,,
2001-03-12 22:00:00+00:00,,,0.0,,,15.0,49.0,72.0,33.0,7.0,,15.0,,
2001-03-12 23:00:00+00:00,,,0.0,,,16.0,49.0,74.0,31.0,9.0,,11.0,,
2001-03-13 00:00:00+00:00,,,0.0,,,16.0,46.0,71.0,32.0,8.0,,12.0,,
2001-03-13 01:00:00+00:00,,,0.0,,,11.0,38.0,55.0,36.0,7.0,,9.0,,
2001-03-13 02:00:00+00:00,,,0.0,,,13.0,41.0,61.0,33.0,8.0,,7.0,,
2001-03-13 03:00:00+00:00,,,0.0,,,9.0,31.0,46.0,41.0,4.0,,6.0,,
2001-03-13 04:00:00+00:00,,,0.0,,,2.0,14.0,16.0,54.0,4.0,,5.0,,
2001-03-13 05:00:00+00:00,,,0.0,,,3.0,19.0,24.0,48.0,7.0,,5.0,,
2001-03-13 06:00:00+00:00,,,0.0,,,15.0,45.0,69.0,31.0,9.0,,6.0,,
2001-03-13 07:00:00+00:00,,,1.0,,,101.0,86.0,240.0,13.0,24.0,,13.0,,
2001-03-13 08:00:00+00:00,,,1.0,,,177.0,103.0,373.0,9.0,52.0,,20.0,,
2001-03-13 09:00:00+00:00,,,1.0,,,126.0,88.0,281.0,14.0,52.0,,20.0,,
2001-03-13 10:00:00+00:00,,,0.0,,,43.0,55.0,121.0,31.0,36.0,,14.0,,
